squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category,PoolAndYard,TheYearRange
30356,40,85,13378,7,1,1992,FALSE,FALSE,7660,774,551,FALSE,8,3039209.2,Basic,no pool and no yard,from 1990 to 1999
21141,38,80,65184,10,3,1998,TRUE,TRUE,169,8853,697,TRUE,10,2126023.8,Basic,has pool and no yard,from 1990 to 1999
98122,34,7,80176,7,4,2009,FALSE,TRUE,7125,7272,186,TRUE,5,9813433.9,Basic,no pool and no yard,from 2000 to 2010
34746,12,15,57668,10,5,2000,FALSE,FALSE,2840,3137,377,FALSE,4,3478332,Basic,no pool and has yard,from 2000 to 2010
17297,43,19,99289,7,5,2012,TRUE,TRUE,3216,5586,243,TRUE,2,1738971.2,Luxury,has pool and has yard,after 2011
80324,47,7,20394,3,2,1993,TRUE,TRUE,325,3203,109,FALSE,9,8039714.3,Luxury,has pool and has yard,from 1990 to 1999
15815,13,2,2179,7,1,2019,TRUE,FALSE,637,7880,552,FALSE,4,1585031.9,Luxury,has pool and has yard,after 2011
1066,5,46,65388,4,9,2017,FALSE,TRUE,2723,9228,524,TRUE,5,114605.7,Basic,has pool and has yard,after 2011
79275,95,67,13000,5,9,1995,FALSE,TRUE,3689,7215,132,TRUE,3,7930383.5,Basic,has pool and no yard,from 1990 to 1999
20658,7,48,80216,4,10,1997,FALSE,FALSE,8080,9560,341,TRUE,10,2076936.7,Basic,has pool and has yard,from 1990 to 1999
8687,88,64,2052,3,6,1993,TRUE,TRUE,7414,6075,710,TRUE,3,877525.3,Basic,has pool and no yard,from 1990 to 1999
69638,42,63,89878,1,2,1991,TRUE,FALSE,4703,7032,937,TRUE,6,6977654.1,Luxury,has pool and has yard,from 1990 to 1999
94036,18,19,79418,10,9,2001,TRUE,TRUE,5913,178,986,FALSE,10,9406163.1,Basic,no pool and no yard,from 2000 to 2010
60889,72,87,55928,6,8,2018,TRUE,FALSE,7437,4833,131,FALSE,7,6091341.8,Basic,no pool and no yard,after 2011
11680,21,14,5324,10,1,1992,TRUE,FALSE,7478,6846,921,TRUE,6,1169431.2,Basic,no pool and no yard,from 1990 to 1999
11458,96,31,95286,9,5,2010,TRUE,FALSE,1365,3757,321,FALSE,6,1154040,Luxury,has pool and has yard,from 2000 to 2010
20397,67,79,29406,8,7,1997,FALSE,FALSE,705,4914,898,TRUE,3,2042985.7,Basic,no pool and no yard,from 1990 to 1999
83206,34,51,27565,9,9,1999,TRUE,FALSE,9170,9694,327,FALSE,9,8326302.9,Basic,no pool and has yard,from 1990 to 1999
8951,11,63,32412,1,10,1997,TRUE,FALSE,6189,2892,626,FALSE,1,904889.7,Basic,no pool and has yard,from 1990 to 1999
22854,41,89,74420,4,7,2001,FALSE,TRUE,6216,521,481,TRUE,0,2292467.1,Basic,no pool and has yard,from 2000 to 2010
46042,52,74,45861,9,8,2015,TRUE,FALSE,65,9506,946,FALSE,5,4605791.5,Basic,no pool and no yard,after 2011
93506,20,28,7068,8,9,2017,TRUE,FALSE,5297,1410,306,TRUE,8,9356982.7,Basic,no pool and has yard,after 2011
58748,76,40,20761,2,5,2010,FALSE,TRUE,1627,996,639,FALSE,2,5875981,Basic,no pool and no yard,from 2000 to 2010
715,71,23,33439,7,3,2010,FALSE,TRUE,8609,3736,740,TRUE,8,74252,Basic,no pool and no yard,from 2000 to 2010
55327,22,59,76622,1,2,1993,TRUE,TRUE,7163,9333,504,TRUE,8,5540589.3,Basic,no pool and has yard,from 1990 to 1999
63631,84,12,31269,6,10,2000,FALSE,FALSE,239,1952,411,TRUE,4,6369055,Basic,no pool and has yard,from 2000 to 2010
77915,99,21,63942,5,10,2018,FALSE,TRUE,1081,9015,448,FALSE,4,7793915.8,Basic,no pool and no yard,after 2011
91804,5,81,87339,3,9,1999,FALSE,TRUE,8554,1275,930,TRUE,8,9182083.9,Basic,no pool and no yard,from 1990 to 1999
57295,95,69,32081,2,2,1994,TRUE,TRUE,9771,9634,951,TRUE,7,5731510.4,Basic,no pool and no yard,from 1990 to 1999
61057,65,77,17051,9,8,1998,TRUE,FALSE,9762,545,369,TRUE,6,6114671.8,Basic,no pool and has yard,from 1990 to 1999
91626,83,55,59173,4,5,1991,TRUE,TRUE,2684,784,101,TRUE,8,9169068.1,Basic,no pool and has yard,from 1990 to 1999
29356,96,46,4864,4,9,1990,TRUE,TRUE,1780,393,413,TRUE,3,2948071,Luxury,has pool and has yard,from 1990 to 1999
27134,62,2,1498,7,7,2003,FALSE,FALSE,3718,9140,357,TRUE,3,2715604.3,Basic,no pool and has yard,from 2000 to 2010
1682,65,79,7602,2,3,2017,FALSE,TRUE,2590,425,659,TRUE,4,174918.7,Basic,no pool and has yard,after 2011
98868,41,67,85917,7,3,2021,TRUE,TRUE,2146,1077,623,TRUE,3,9892300.1,Basic,has pool and no yard,after 2011
23898,62,93,73176,9,9,1996,FALSE,TRUE,8256,4656,136,FALSE,1,2399286.6,Basic,no pool and has yard,from 1990 to 1999
83110,43,75,55046,7,10,2001,TRUE,FALSE,4108,5663,380,TRUE,7,8321631.1,Basic,no pool and has yard,from 2000 to 2010
71154,67,53,8762,2,6,2021,TRUE,TRUE,8418,7187,706,FALSE,8,7122699.1,Basic,has pool and no yard,after 2011
90841,48,15,25300,6,5,2003,FALSE,FALSE,3333,149,842,FALSE,9,9086177.3,Basic,no pool and has yard,from 2000 to 2010
68416,87,48,60979,8,7,2010,FALSE,FALSE,1811,6776,424,FALSE,6,6846709,Basic,no pool and has yard,from 2000 to 2010
47585,95,5,81532,5,1,1993,TRUE,TRUE,5101,89,639,FALSE,0,4759724.3,Basic,no pool and no yard,from 1990 to 1999
28452,79,40,79918,4,10,2006,TRUE,TRUE,388,1889,566,TRUE,2,2850377.6,Basic,no pool and has yard,from 2000 to 2010
15630,78,4,98750,7,3,1996,TRUE,FALSE,7084,4158,225,TRUE,0,1565985.6,Basic,no pool and has yard,from 1990 to 1999
65900,36,99,27819,1,5,2017,FALSE,TRUE,2637,1038,452,FALSE,1,6605894.7,Basic,has pool and has yard,after 2011
21600,94,56,85215,10,8,2000,FALSE,TRUE,3129,6029,236,TRUE,3,2166421,Basic,no pool and has yard,from 2000 to 2010
74704,31,22,93675,1,9,1992,TRUE,FALSE,7463,8866,347,FALSE,9,7472587.2,Basic,no pool and no yard,from 1990 to 1999
87291,78,42,5950,3,3,2017,FALSE,TRUE,6214,3127,596,TRUE,2,8739254.7,Basic,has pool and has yard,after 2011
96687,65,81,70871,4,4,2012,FALSE,TRUE,2438,8183,695,TRUE,6,9673884.2,Basic,has pool and no yard,after 2011
60567,65,100,39919,7,6,2019,TRUE,FALSE,7010,7994,993,TRUE,0,6071330.9,Luxury,has pool and has yard,after 2011
4872,41,74,79028,9,6,1990,TRUE,FALSE,5851,1579,473,FALSE,6,489455,Basic,no pool and no yard,from 1990 to 1999
9157,48,53,6500,4,10,2009,FALSE,FALSE,6401,6536,488,FALSE,8,922102.9,Basic,no pool and has yard,from 2000 to 2010
65217,26,39,96357,6,8,2019,FALSE,TRUE,1374,3300,804,FALSE,10,6531999.9,Basic,has pool and has yard,after 2011
87346,56,82,34773,9,9,1990,FALSE,TRUE,5792,549,947,TRUE,4,8743241,Basic,has pool and has yard,from 1990 to 1999
47701,26,46,73572,3,5,2001,TRUE,FALSE,5447,3025,610,FALSE,3,4773352.1,Basic,no pool and has yard,from 2000 to 2010
14766,50,79,36865,8,1,2001,FALSE,FALSE,8031,383,643,FALSE,4,1488265.1,Basic,has pool and no yard,from 2000 to 2010
94841,19,75,11526,3,5,1998,TRUE,TRUE,3157,986,585,TRUE,6,9498026.8,Luxury,has pool and has yard,from 1990 to 1999
59318,92,91,68354,9,8,2002,FALSE,FALSE,9413,9619,425,TRUE,5,5939275.2,Basic,no pool and no yard,from 2000 to 2010
1796,28,4,66676,1,1,1997,FALSE,TRUE,8360,2070,142,FALSE,4,180265.7,Basic,no pool and no yard,from 1990 to 1999
96526,36,34,61875,5,2,2020,FALSE,TRUE,2131,710,680,TRUE,0,9661068,Basic,has pool and has yard,after 2011
62876,36,9,90089,4,8,2006,FALSE,FALSE,338,8342,740,TRUE,4,6288117.6,Basic,no pool and no yard,from 2000 to 2010
59558,43,89,79779,4,3,2012,FALSE,FALSE,9174,4094,712,TRUE,5,5967916.2,Basic,has pool and has yard,after 2011
97008,89,4,11466,9,5,2014,TRUE,TRUE,8321,5231,369,TRUE,0,9703551.4,Basic,has pool and no yard,after 2011
66746,6,10,22139,7,3,1997,FALSE,FALSE,1567,9732,378,TRUE,3,6678869.7,Basic,no pool and has yard,from 1990 to 1999
25776,36,93,4777,5,9,2002,FALSE,FALSE,688,5948,954,TRUE,10,2582235.2,Basic,no pool and no yard,from 2000 to 2010
96195,97,64,91809,7,4,2018,TRUE,TRUE,3874,9414,892,FALSE,3,9626665.8,Basic,has pool and no yard,after 2011
4805,47,99,48026,5,5,1995,FALSE,TRUE,2788,4069,839,TRUE,0,486824.5,Basic,has pool and has yard,from 1990 to 1999
23045,21,75,72570,5,5,1990,FALSE,TRUE,651,4309,607,FALSE,0,2312202,Basic,no pool and has yard,from 1990 to 1999
95441,70,65,3574,6,10,2017,TRUE,TRUE,2841,3067,404,TRUE,3,9554998.7,Basic,has pool and no yard,after 2011
28381,34,64,44973,6,2,2009,TRUE,FALSE,6737,1660,502,TRUE,2,2847241.9,Basic,no pool and has yard,from 2000 to 2010
15731,34,37,93825,5,2,2003,FALSE,TRUE,7361,4828,277,FALSE,5,1582940.3,Basic,has pool and has yard,from 2000 to 2010
18966,58,25,4414,10,4,2019,TRUE,TRUE,2327,7431,823,FALSE,0,1902151.9,Basic,no pool and has yard,after 2011
24393,46,16,18507,4,8,2019,FALSE,FALSE,4080,4764,619,TRUE,2,2449464.9,Basic,has pool and has yard,after 2011
53339,67,11,6144,4,1,2013,TRUE,FALSE,368,8180,312,FALSE,3,5335546.3,Basic,no pool and no yard,after 2011
44053,17,55,70068,9,3,2004,TRUE,FALSE,6586,382,258,FALSE,3,4413295.4,Basic,no pool and has yard,from 2000 to 2010
70898,98,92,51635,6,1,1994,FALSE,FALSE,4848,784,942,TRUE,3,7091863.4,Basic,no pool and no yard,from 1990 to 1999
84483,41,85,28464,10,3,2019,TRUE,FALSE,6052,369,651,TRUE,6,8452134.9,Basic,no pool and has yard,after 2011
35716,24,52,77207,4,2,2013,TRUE,TRUE,8821,9581,991,FALSE,10,3574932.3,Basic,no pool and has yard,after 2011
64693,64,81,90290,10,9,2013,FALSE,FALSE,7506,6802,687,FALSE,7,6471378.3,Basic,no pool and no yard,after 2011
32593,40,94,89328,2,9,2006,FALSE,FALSE,2261,9719,871,TRUE,2,3265750.6,Basic,no pool and has yard,from 2000 to 2010
1607,63,52,32832,10,8,2020,TRUE,FALSE,2844,5531,878,FALSE,7,173112,Luxury,has pool and has yard,after 2011
39484,74,30,6688,6,4,1991,TRUE,FALSE,3172,2821,172,TRUE,9,3954971.1,Basic,has pool and no yard,from 1990 to 1999
32458,28,20,47125,1,3,2015,FALSE,FALSE,8462,890,523,TRUE,7,3253846.5,Basic,has pool and has yard,after 2011
72243,64,23,34837,2,1,2004,TRUE,TRUE,4431,8585,752,TRUE,3,7229477.4,Basic,has pool and no yard,from 2000 to 2010
20624,44,83,50284,10,2,1996,FALSE,FALSE,318,6191,606,FALSE,4,2070369.6,Basic,no pool and has yard,from 1990 to 1999
7443,38,41,4785,8,8,2005,FALSE,FALSE,3249,4423,503,FALSE,1,748338.5,Basic,no pool and has yard,from 2000 to 2010
78382,41,14,58781,7,1,2020,TRUE,TRUE,8751,7515,985,TRUE,6,7840062,Basic,no pool and no yard,after 2011
70614,15,100,61317,10,5,2010,TRUE,TRUE,4845,8727,991,FALSE,2,7075926,Luxury,has pool and has yard,from 2000 to 2010
32235,59,10,76786,2,6,2016,TRUE,FALSE,7388,828,488,FALSE,10,3225143.6,Basic,no pool and has yard,after 2011
2523,12,67,75753,3,10,2015,TRUE,TRUE,150,473,949,TRUE,1,260710.5,Luxury,has pool and has yard,after 2011
87864,55,77,48421,8,4,2019,TRUE,TRUE,7834,7083,745,FALSE,9,8790481.9,Basic,no pool and no yard,after 2011
18316,97,3,68804,10,5,1991,TRUE,FALSE,5804,2070,846,TRUE,9,1832673.1,Basic,no pool and no yard,from 1990 to 1999
94471,30,79,55210,6,1,2011,FALSE,TRUE,1327,6342,285,FALSE,3,9454072.1,Basic,has pool and has yard,after 2011
60704,96,29,18856,1,10,2004,FALSE,FALSE,4505,9766,847,TRUE,2,6080655.4,Basic,has pool and has yard,from 2000 to 2010
54020,4,64,58230,1,3,2013,FALSE,FALSE,8767,4062,882,TRUE,4,5406334.3,Basic,no pool and has yard,after 2011
59612,37,56,69063,10,7,2017,TRUE,TRUE,5616,5474,914,TRUE,2,5967739.7,Basic,no pool and has yard,after 2011
56467,63,41,28576,3,2,1990,TRUE,FALSE,2743,5018,815,FALSE,0,5649094,Basic,no pool and no yard,from 1990 to 1999
65625,55,36,89469,2,10,2015,FALSE,TRUE,774,1091,958,TRUE,10,6567597.5,Basic,has pool and no yard,after 2011
41570,76,98,21758,10,4,2014,TRUE,TRUE,3573,3494,486,TRUE,10,4167932.4,Basic,has pool and no yard,after 2011
44862,99,68,58122,7,5,1992,FALSE,FALSE,9383,3076,631,FALSE,3,4493882.2,Basic,has pool and no yard,from 1990 to 1999
47212,37,81,4826,7,4,2001,FALSE,FALSE,7210,5160,159,FALSE,9,4734236.1,Basic,has pool and has yard,from 2000 to 2010
2840,17,26,94918,4,4,2004,TRUE,FALSE,6848,5362,294,TRUE,10,288797.4,Basic,no pool and has yard,from 2000 to 2010
40465,85,100,6023,4,9,2004,FALSE,FALSE,6327,1053,403,TRUE,0,4052600.4,Basic,no pool and no yard,from 2000 to 2010
17191,80,29,49538,2,5,1995,TRUE,FALSE,3192,2786,716,TRUE,9,1728829.5,Luxury,has pool and has yard,from 1990 to 1999
56480,85,80,21192,8,3,2016,FALSE,FALSE,8211,9476,532,FALSE,1,5653048.6,Basic,no pool and has yard,after 2011
70503,78,29,72210,2,6,2021,TRUE,FALSE,6819,4897,948,FALSE,4,7051701.1,Basic,no pool and no yard,after 2011
4885,100,54,79559,7,8,1993,FALSE,FALSE,9519,8043,718,FALSE,6,493693.3,Basic,no pool and no yard,from 1990 to 1999
58263,65,57,39046,9,10,2006,FALSE,TRUE,7942,6968,786,TRUE,3,5840294.6,Basic,has pool and has yard,from 2000 to 2010
47647,52,6,24285,10,2,2002,TRUE,TRUE,3220,9457,171,TRUE,10,4768169.2,Basic,has pool and no yard,from 2000 to 2010
57916,51,24,8801,8,1,1998,FALSE,TRUE,3831,5615,356,TRUE,1,5792783.8,Basic,no pool and no yard,from 1990 to 1999
6396,71,40,28917,6,6,2005,TRUE,FALSE,413,3302,682,FALSE,9,643620.5,Basic,no pool and no yard,from 2000 to 2010
41972,18,49,40098,7,7,1995,TRUE,FALSE,842,820,846,FALSE,0,4206464.5,Basic,has pool and no yard,from 1990 to 1999
94311,11,47,89062,8,1,2007,FALSE,TRUE,3619,128,868,FALSE,7,9439790.7,Basic,no pool and has yard,from 2000 to 2010
10714,41,98,23803,5,6,1996,FALSE,TRUE,2598,1190,631,TRUE,6,1075982.6,Basic,has pool and no yard,from 1990 to 1999
11259,26,82,34780,10,4,2010,TRUE,FALSE,902,3876,125,TRUE,7,1134964,Basic,has pool and no yard,from 2000 to 2010
3534,16,13,39998,4,1,2003,FALSE,TRUE,5811,6473,900,FALSE,0,359850.3,Basic,has pool and has yard,from 2000 to 2010
52680,10,79,10177,6,4,1991,FALSE,TRUE,5687,2005,242,FALSE,0,5274696.1,Basic,has pool and no yard,from 1990 to 1999
62711,60,29,42211,8,10,2007,FALSE,TRUE,4484,5437,329,FALSE,6,6272944.7,Basic,no pool and no yard,from 2000 to 2010
19268,12,77,38471,3,5,2010,TRUE,FALSE,1133,5202,357,TRUE,3,1938014,Basic,no pool and has yard,from 2000 to 2010
36119,39,46,16503,7,4,2019,FALSE,TRUE,3958,3737,889,TRUE,3,3620813.9,Basic,no pool and has yard,after 2011
28394,53,7,81916,8,8,2003,FALSE,TRUE,63,8840,328,FALSE,2,2840816.3,Basic,no pool and no yard,from 2000 to 2010
20392,33,84,53104,10,5,2007,FALSE,TRUE,1256,7011,171,TRUE,2,2046763.7,Basic,no pool and has yard,from 2000 to 2010
7259,25,39,860,1,4,2014,FALSE,FALSE,6482,2430,537,FALSE,5,735079.4,Basic,has pool and has yard,after 2011
28183,81,52,44087,5,2,1993,TRUE,TRUE,2798,5783,525,TRUE,10,2821593.3,Basic,no pool and no yard,from 1990 to 1999
92188,14,95,5286,10,2,1996,TRUE,TRUE,61,7526,693,FALSE,0,9227140.6,Basic,has pool and no yard,from 1990 to 1999
29815,28,77,46462,9,7,1995,FALSE,TRUE,3530,2821,663,FALSE,0,2989048.5,Basic,no pool and no yard,from 1990 to 1999
50219,96,54,23667,9,6,2003,FALSE,TRUE,8051,8796,965,TRUE,0,5025975.3,Basic,no pool and has yard,from 2000 to 2010
1722,56,84,27948,8,8,2002,TRUE,FALSE,6240,8680,497,TRUE,2,182838.2,Basic,has pool and no yard,from 2000 to 2010
70399,14,85,82950,6,5,2013,FALSE,TRUE,8009,9856,255,FALSE,4,7048784.3,Basic,has pool and no yard,after 2011
28790,52,15,13856,7,6,2021,TRUE,TRUE,1238,5370,218,FALSE,4,2883447.1,Basic,no pool and has yard,after 2011
92962,7,37,32437,5,1,2000,TRUE,FALSE,6581,1046,315,FALSE,3,9304587,Luxury,has pool and has yard,from 2000 to 2010
34245,2,85,50891,4,4,2010,TRUE,TRUE,251,3567,918,TRUE,5,3430728,Basic,no pool and has yard,from 2000 to 2010
54677,64,94,77132,2,10,1996,TRUE,FALSE,1236,3643,537,TRUE,2,5477618.6,Luxury,has pool and has yard,from 1990 to 1999
74227,84,5,98736,7,7,2000,TRUE,FALSE,4609,7857,378,FALSE,5,7427853,Basic,no pool and has yard,from 2000 to 2010
94939,46,48,55155,9,10,2009,TRUE,FALSE,9164,9600,351,TRUE,7,9503765.9,Luxury,has pool and has yard,from 2000 to 2010
48884,58,32,15276,1,7,2010,TRUE,FALSE,311,1098,729,FALSE,9,4895277,Basic,no pool and has yard,from 2000 to 2010
10638,39,33,64229,5,4,2016,FALSE,TRUE,3142,3829,138,TRUE,10,1066200.6,Basic,no pool and no yard,after 2011
90315,61,91,21653,7,7,1994,TRUE,TRUE,5604,3492,490,TRUE,7,9044477.4,Luxury,has pool and has yard,from 1990 to 1999
17633,28,83,83228,6,2,2013,TRUE,FALSE,1644,8999,162,TRUE,2,1767487.3,Basic,no pool and no yard,after 2011
63242,45,18,63066,4,10,2017,FALSE,TRUE,6932,5206,340,TRUE,1,6327623.7,Basic,has pool and no yard,after 2011
79344,46,42,19012,2,3,1991,TRUE,FALSE,8088,4938,744,TRUE,7,7945562.1,Luxury,has pool and has yard,from 1990 to 1999
72093,48,92,83520,8,1,2005,TRUE,FALSE,4805,7,148,FALSE,9,7223902.5,Basic,has pool and no yard,from 2000 to 2010
13378,59,9,2735,1,1,2001,TRUE,TRUE,8171,5848,488,FALSE,7,1342476.1,Basic,no pool and has yard,from 2000 to 2010
47019,35,9,60947,8,4,2020,FALSE,FALSE,2005,1643,694,TRUE,6,4706162,Basic,has pool and no yard,after 2011
34666,75,14,28826,5,2,2002,TRUE,TRUE,9405,9154,186,TRUE,6,3477313.2,Luxury,has pool and has yard,from 2000 to 2010
93509,28,62,48468,6,2,1992,TRUE,TRUE,72,9223,731,TRUE,6,9361261.2,Luxury,has pool and has yard,from 1990 to 1999
13583,42,32,42009,7,2,2015,TRUE,TRUE,4519,3442,911,FALSE,10,1364589.5,Basic,no pool and has yard,after 2011
19649,11,83,87255,4,4,1999,TRUE,FALSE,595,6282,795,TRUE,2,1970018.9,Basic,has pool and no yard,from 1990 to 1999
141,16,58,42248,5,4,1997,TRUE,FALSE,3411,8985,213,FALSE,4,22670.7,Basic,has pool and no yard,from 1990 to 1999
22821,64,14,66304,9,8,1993,TRUE,TRUE,2060,103,491,TRUE,2,2289134.3,Luxury,has pool and has yard,from 1990 to 1999
533,76,55,94923,6,8,2021,TRUE,TRUE,654,3585,301,FALSE,9,65465.1,Luxury,has pool and has yard,after 2011
67020,71,38,64361,4,7,2015,FALSE,FALSE,3647,997,640,FALSE,1,6711051.5,Basic,has pool and has yard,after 2011
49094,30,49,90656,9,2,2021,FALSE,TRUE,4934,3570,625,TRUE,8,4916616.1,Basic,no pool and has yard,after 2011
25269,88,92,86720,6,7,2019,TRUE,TRUE,3464,5175,693,TRUE,1,2530193.9,Basic,no pool and no yard,after 2011
71989,41,77,50519,2,3,2003,FALSE,FALSE,7290,4027,337,TRUE,4,7204744.3,Basic,no pool and no yard,from 2000 to 2010
73180,1,54,38386,9,7,2011,FALSE,FALSE,3340,452,784,TRUE,10,7325717.1,Basic,has pool and has yard,after 2011
18926,58,84,32618,6,4,1998,TRUE,FALSE,5353,4021,442,TRUE,8,1908217.8,Luxury,has pool and has yard,from 1990 to 1999
6492,76,88,81044,10,3,2018,TRUE,FALSE,2655,6299,372,FALSE,9,652565.8,Basic,no pool and no yard,after 2011
98045,4,8,78526,4,5,2002,FALSE,FALSE,9321,2416,570,TRUE,0,9814193.2,Basic,has pool and has yard,from 2000 to 2010
51589,83,43,55528,6,10,1998,TRUE,FALSE,7867,7522,819,TRUE,5,5167451.8,Basic,has pool and no yard,from 1990 to 1999
24390,75,44,70527,10,9,1992,FALSE,FALSE,7295,6840,235,FALSE,1,2446317.2,Basic,no pool and has yard,from 1990 to 1999
75890,10,59,33129,9,5,2001,FALSE,TRUE,270,3676,744,FALSE,8,7597786.1,Basic,has pool and no yard,from 2000 to 2010
29220,9,59,33789,7,6,1994,TRUE,FALSE,391,8842,706,FALSE,0,2929116.4,Basic,has pool and no yard,from 1990 to 1999
72433,57,18,69864,7,7,2001,FALSE,FALSE,6995,8567,276,TRUE,0,7250644.1,Basic,has pool and has yard,from 2000 to 2010
57467,98,64,24393,7,3,1993,FALSE,FALSE,661,9428,600,TRUE,2,5749361.3,Basic,no pool and no yard,from 1990 to 1999
81482,76,9,56103,1,7,1997,FALSE,FALSE,2265,3606,281,FALSE,6,8153070.7,Basic,no pool and has yard,from 1990 to 1999
61346,69,52,63238,7,10,2009,FALSE,TRUE,7427,5864,207,TRUE,10,6141452.9,Basic,has pool and no yard,from 2000 to 2010
80915,23,67,46095,9,6,1992,TRUE,TRUE,5351,1864,569,FALSE,0,8104297.2,Luxury,has pool and has yard,from 1990 to 1999
65479,74,35,99953,10,5,2000,FALSE,TRUE,9347,1817,460,FALSE,10,6552454,Basic,has pool and no yard,from 2000 to 2010
48302,22,13,82376,2,9,2017,FALSE,FALSE,9855,6297,543,TRUE,1,4833604.7,Basic,no pool and has yard,after 2011
76690,21,99,91395,1,1,1990,TRUE,TRUE,611,2112,181,TRUE,8,7682267,Luxury,has pool and has yard,from 1990 to 1999
14447,39,23,93847,6,8,2002,FALSE,FALSE,5371,9535,965,FALSE,6,1448447.2,Basic,has pool and no yard,from 2000 to 2010
24213,31,93,51767,1,7,1994,TRUE,FALSE,1561,1228,653,FALSE,5,2431969.4,Luxury,has pool and has yard,from 1990 to 1999
1843,30,3,3,4,7,2007,TRUE,TRUE,1313,9063,706,FALSE,5,189919.7,Luxury,has pool and has yard,from 2000 to 2010
78183,65,86,3648,7,9,2007,FALSE,TRUE,8682,588,748,TRUE,4,7829898.7,Basic,has pool and has yard,from 2000 to 2010
99323,35,28,69665,6,7,2018,FALSE,FALSE,6346,6556,280,TRUE,3,9939399.8,Basic,has pool and no yard,after 2011
67491,21,57,5308,6,7,2007,TRUE,FALSE,1253,1592,254,TRUE,0,6750826.7,Basic,no pool and no yard,from 2000 to 2010
2588,82,69,25395,1,5,2016,FALSE,FALSE,7247,9670,987,FALSE,8,267798.6,Basic,no pool and has yard,after 2011
76635,6,1,73981,2,5,1999,FALSE,FALSE,981,5857,949,TRUE,1,7669791.9,Basic,has pool and has yard,from 1990 to 1999
45070,100,92,21335,9,9,1997,TRUE,FALSE,1333,989,885,TRUE,0,4510977.7,Basic,no pool and no yard,from 1990 to 1999
62381,58,44,22862,1,4,2003,TRUE,FALSE,1809,2821,734,TRUE,6,6243323.3,Basic,no pool and has yard,from 2000 to 2010
98543,2,44,88249,1,3,1992,FALSE,TRUE,2955,6151,661,FALSE,7,9860222.2,Basic,no pool and has yard,from 1990 to 1999
13972,39,8,91674,2,2,2009,FALSE,FALSE,1477,3153,952,TRUE,2,1397748.9,Basic,no pool and no yard,from 2000 to 2010
71567,70,94,64245,10,8,1992,FALSE,FALSE,5968,1718,985,FALSE,4,7166917.2,Basic,has pool and no yard,from 1990 to 1999
36804,99,12,76338,2,8,1996,FALSE,FALSE,6951,6584,594,TRUE,6,3681839.6,Basic,no pool and no yard,from 1990 to 1999
21297,71,14,75154,2,3,1995,TRUE,TRUE,8198,4951,111,FALSE,4,2136801.5,Luxury,has pool and has yard,from 1990 to 1999
9950,1,69,79019,5,10,2012,FALSE,TRUE,3156,6914,174,FALSE,4,1000736.2,Basic,no pool and has yard,after 2011
3661,50,24,1138,3,8,2007,TRUE,FALSE,6186,862,613,FALSE,7,372556.7,Luxury,has pool and has yard,from 2000 to 2010
88102,51,70,42082,8,3,2016,TRUE,FALSE,7245,6073,496,TRUE,9,8821018.6,Basic,no pool and has yard,after 2011
72596,91,90,32957,7,6,2015,TRUE,FALSE,9595,1266,156,TRUE,0,7262781.5,Basic,no pool and no yard,after 2011
70763,4,38,18220,10,4,2015,TRUE,FALSE,7098,5958,484,FALSE,9,7082373.5,Basic,no pool and has yard,after 2011
12002,58,41,2764,8,8,1995,TRUE,FALSE,1718,3877,867,TRUE,1,1203664.5,Basic,no pool and no yard,from 1990 to 1999
26146,34,98,431,7,9,2011,TRUE,TRUE,2060,7566,680,TRUE,7,2627462.1,Basic,has pool and no yard,after 2011
13716,62,98,61202,6,8,1990,FALSE,TRUE,5967,1070,911,FALSE,10,1382883,Basic,has pool and no yard,from 1990 to 1999
23281,32,52,87667,9,10,2020,TRUE,TRUE,3681,3220,422,TRUE,3,2339782,Luxury,has pool and has yard,after 2011
3824,45,9,11597,5,6,2019,FALSE,TRUE,3191,6677,305,FALSE,0,386574.9,Basic,has pool and has yard,after 2011
56086,3,46,52007,6,2,2021,FALSE,TRUE,2853,1194,863,FALSE,1,5615576.1,Basic,no pool and has yard,after 2011
19014,67,89,82387,8,2,1999,FALSE,FALSE,3330,8941,550,FALSE,6,1912984.9,Basic,no pool and has yard,from 1990 to 1999
80808,59,1,18733,7,5,2004,FALSE,FALSE,3879,8229,434,FALSE,5,8085990.4,Basic,no pool and has yard,from 2000 to 2010
83602,5,2,48528,9,7,1991,TRUE,FALSE,8993,8003,496,TRUE,5,8365162.1,Basic,has pool and no yard,from 1990 to 1999
